"year","category_type","category_value","measure","value"
2018,"language","Англійська","copy_count",669.1
2018,"language","Англійська","title_count",458
2018,"language","Арабська","copy_count",1.5
2018,"language","Арабська","title_count",2
2018,"language","Болгарська","copy_count",3.4
2018,"language","Болгарська","title_count",4
2018,"language","Білоруська","copy_count",0.4
2018,"language","Білоруська","title_count",2
2018,"language","Вʼєтнамська","copy_count",0
2018,"language","Вʼєтнамська","title_count",0
2018,"language","Гагаузька","copy_count",0.4
2018,"language","Гагаузька","title_count",2
2018,"language","Грецька","copy_count",0.5
2018,"language","Грецька","title_count",2
2018,"language","Давньогрецька","copy_count",0
2018,"language","Давньогрецька","title_count",0
2018,"language","Естонська","copy_count",0
2018,"language","Естонська","title_count",0
2018,"language","Китайська","copy_count",0
2018,"language","Китайська","title_count",0
2018,"language","Кримськотатарська","copy_count",1.2
2018,"language","Кримськотатарська","title_count",4
2018,"language","Кількома мовами народів світу","copy_count",1493.8
2018,"language","Кількома мовами народів світу","title_count",1776
2018,"language","Латинська","copy_count",0.5
2018,"language","Латинська","title_count",1
2018,"language","Литовська","copy_count",0
2018,"language","Литовська","title_count",0
2018,"language","Молдавська","copy_count",1.8
2018,"language","Молдавська","title_count",6
2018,"language","Новогрецька","copy_count",0
